lead_id,account_id,email,phone,first_name,last_name,lead_source,status,created_at,updated_at,is_converted,converted_contact_id,opt_in_status,unsubscribed_at
Iwn8gUNcTb7W8ZSixr,Wm9XPLsfKIwcTYke7L,laura.galloway449@mail.com,,Laura,Galloway,Organic,Disqualified,2024-10-20 10:57:25,2024-11-02 10:57:25,False,,OptedIn,
zYSu5Wu0XcfT8B21ak,Wm9XPLsfKIwcTYke7L,kimberly.cooper289@email.net,+1-881-668-1254,Kimberly,Cooper,Other,Disqualified,2025-08-11 06:52:52,2025-09-29 06:52:52,False,,OptedOut,
tYATgO9rQsQnsUzzxN,5bKNIO5tuyZAN8IU3Q,john.roy50@homebuilder.com,+1-861-893-1974,John,Roy,Referral,Nurture,2025-10-16 19:32:55,2025-12-31 00:00:00,False,,OptedOut,
U4g2zgpaYbf8Yt4YM5,b5RuPUWN3n4hPmWZAs,roberta.doyle151@email.net,+1-649-389-7515,Roberta,Doyle,Event,Disqualified,2025-12-04 05:45:15,2025-12-15 05:45:15,False,,OptedIn,
yMtLmohFYr4Nti5PAf,t94wyKzthQebQ3KyPY,allison.russell635@example.com,+1-593-401-5166,Allison,Russell,Referral,New,2025-12-02 21:37:54,2025-12-20 21:37:54,False,,OptedIn,
rzgStcaPRV6zR0fMQQ,,jason.brewer349@homebuilder.com,+1-816-721-8440,Jason,Brewer,Web,Working,2025-03-15 01:07:12,2025-06-29 01:07:12,False,,Unknown,
oCTGc5BWXRWlCrO1yK,r5W2DrtT24vtY2vJxa,christina.martinez750@mail.com,,Christina,Martinez,Web,Disqualified,2024-05-24 13:04:12,2024-06-20 13:04:12,True,,OptedIn,
L69Argt4NSvsg0jVv8,,curtis.wood731@mail.com,+1-454-991-4648,Curtis,Wood,Other,Working,2025-07-19 03:55:38,2025-08-19 03:55:38,False,,OptedIn,
maDl3SszPkEs4KckPB,ig1TxmmZiaAccq9g1w,hayley.smith52@email.net,,Hayley,Smith,Web,Nurture,2025-11-06 20:56:30,2025-12-16 20:56:30,False,,OptedIn,
AeshcVxVAhBhkbDH7C,T936tLiVAFRRW9NHPK,lynn.romero646@example.com,+1-589-959-9753,Lynn,Romero,Web,Nurture,2024-10-19 09:01:35,2025-02-14 09:01:35,True,,OptedIn,
UQvUtBGbctsEvJpOST,,victoria.carpenter527@email.net,+1-608-209-1736,Victoria,Carpenter,Paid Search,Nurture,2025-01-24 19:02:11,2025-01-25 19:02:11,False,,OptedIn,
SH55BYsEcByMATTq51,Ceo5qo7w3vQiUNQLuH,calvin.roberts359@example.com,+1-411-731-8373,Calvin,Roberts,Other,New,2024-10-02 08:34:42,2024-12-20 08:34:42,False,,OptedIn,
Eun9kKzMDchkvXmW1d,OdX954vy9KaledJRxE,audrey.donovan406@email.net,+1-390-921-1955,Audrey,Donovan,Organic,New,2024-02-15 00:32:02,2024-05-22 00:32:02,False,,OptedIn,
ASDRDPyGU1KvyMX663,NqU8B1l0GPkzk4vzrU,,+1-551-240-8448,Jennifer,Chavez,Organic,Qualified,2025-11-16 14:05:29,2025-12-31 00:00:00,False,,OptedIn,
waYGcGMCvHSXWKxLst,cFLn4xSFhIp4ze1PNT,jonathan.aguirre346@example.com,+1-679-851-9843,Jonathan,Aguirre,Referral,Qualified,2024-11-14 07:57:57,2024-11-22 07:57:57,True,,OptedOut,
eQUPbStUnGjFGErXHP,Aw9eibqYp12dZelPdU,richard.harper195@mail.com,,Richard,Harper,Web,Disqualified,2025-07-01 02:29:38,2025-10-06 02:29:38,False,,OptedIn,
WidJJKfFVKwJ8Ohuzp,kDm4dWCmLxe96FA9l4,ashley.bender479@homebuilder.com,+1-814-448-4121,Ashley,Bender,Other,Qualified,2024-10-13 15:28:25,2025-01-25 15:28:25,False,,OptedOut,
gFmy73QxMogzAcIwBI,mjXn9v1Xdg0KlNjJCy,robert.weber43@homebuilder.com,+1-216-360-9143,Robert,Weber,Paid Search,Qualified,2025-12-09 02:50:33,2025-12-13 02:50:33,False,,Unknown,
zCDY8FP07j9N4RBljy,,lindsey.kane288@homebuilder.com,,Lindsey,Kane,Other,Nurture,2024-04-29 19:46:14,2024-07-09 19:46:14,False,,OptedOut,
qVmJ58nXLCgd5KGdc5,,dianegreer369@mail.com,,Diane,Greer,Event,Nurture,2024-10-11 22:18:49,2024-12-09 22:18:49,False,,OptedIn,
9JxzUI9ggHkJq9u9EY,7mhDbhzC84Aizoxzfh,darlene.malone652@example.com,+1-990-612-3848,Darlene,Malone,Paid Search,Qualified,2024-06-10 13:37:17,2024-09-05 13:37:17,False,,OptedIn,
3V5NhR1Y0Jnqayufvq,89kbPYTXfDFks5Rh4Y,,+1-968-895-7151,Julie,Lowe,Event,New,2024-09-04 21:12:34,2024-12-17 21:12:34,False,,OptedIn,
v04h33sHoSd5p2LCag,nXBsRFiepD4cWnchGe,kathleen.dickerson555@email.net,+1-997-280-4238,Kathleen,Dickerson,Referral,Nurture,2025-05-21 09:24:02,2025-09-11 09:24:02,False,,OptedIn,
04OskDZ9OEiFQK1DKl,qfXNjng4kL6E4bcayK,christopher.boyd536@homebuilder.com,+1-263-790-9963,Christopher,Boyd,Referral,Disqualified,2024-05-08 22:35:46,2024-07-03 22:35:46,False,,Unknown,
Z8h2Mq1d4mgzxJTaIW,HUXisZFTP5eLPr3ee3,dustin.bowers679@email.net,,Dustin,Bowers,Web,Qualified,2025-10-28 01:21:02,2025-12-31 00:00:00,False,,OptedIn,
Pj8uh1HsAJRYkBQNNP,,beth.walsh856@homebuilder.com,+1-655-995-5934,Beth,Walsh,Web,New,2025-03-20 22:35:19,2025-05-23 22:35:19,False,,OptedIn,
jUtiIG6YpgvXJAvnVQ,,ashley.thomas973@homebuilder.com,+1-676-830-5476,Ashley,Thomas,Paid Search,Working,2024-03-25 21:31:54,2024-05-10 21:31:54,False,,OptedIn,
S0UYlNAybd8uxQSqIy,,annette.phillips879@email.net,+1-381-656-6842,Annette,Phillips,Paid Search,New,2025-06-04 15:25:41,2025-07-24 15:25:41,False,,OptedIn,
qrWk9TyaToDwM2mBlD,,kelsey.clay376@mail.com,+1-719-495-1041,Kelsey,Clay,Paid Search,Qualified,2024-11-10 20:05:18,2025-02-05 20:05:18,True,,OptedIn,
SmlDYRJzWYQ1uN7gm2,oPrrEeb0mNI2X9VD3j,ashley.sparks772@mail.com,+1-453-816-6273,Ashley,Sparks,Paid Search,New,2025-10-20 19:07:17,2025-12-31 00:00:00,False,,OptedOut,
QZTdblgDh5jB6CVidv,dPxN2CN0JpBfcFgL7N,melissa.ashley399@mail.com,+1-411-855-2646,Melissa,Ashley,Paid Search,Nurture,2024-08-20 12:57:42,2024-11-21 12:57:42,False,,OptedIn,
9ZXzCdXR8YyJ2Frj16,,pamela.rodriguez487@email.net,+1-745-920-5161,Pamela,Rodriguez,Organic,Nurture,2024-03-11 04:44:20,2024-03-12 04:44:20,False,,OptedOut,
8NX6DKYcISMmW3BzfU,gLmi2RQAPsLNpmZlDR,mary.roman787@email.net,+1-822-598-8240,Mary,Roman,Organic,New,2025-05-10 10:59:48,2025-08-16 10:59:48,False,,OptedIn,
kNsoQlR9YR7YNxMVLR,ZnA4rcEu8SFF0ntg9R,jeffrey.deleon6@example.com,+1-270-672-2359,Jeffrey,Deleon,Web,New,2024-09-05 19:36:03,2024-10-25 19:36:03,False,,OptedIn,
WnQcG90covSda3PWAR,eUn5DgIaTWQkKhGF7B,kimberly.jordan142@mail.com,+1-928-981-3359,Kimberly,Jordan,Paid Search,Nurture,2024-09-07 02:59:29,2024-09-09 02:59:29,False,,OptedOut,
0WhzJvDGZO6ogWBdd7,ge5cni59idjJ60JMG8,anne.yu247@homebuilder.com,,Anne,Yu,Paid Search,Disqualified,2024-06-26 21:13:07,2024-10-11 21:13:07,True,,OptedIn,
HIXi3Rvj9JD8JR6b0q,r4UEy3DdPESnRrR7Ue,brian.dean491@homebuilder.com,+1-274-626-6709,Brian,Dean,Other,New,2025-06-16 21:05:00,2025-08-08 21:05:00,False,,OptedOut,
Rh71Atnk3zSO4iq7rh,VoHIazU9XLYXSJBhZE,andrew.grant867@homebuilder.com,+1-259-292-2080,Andrew,Grant,Other,New,2024-08-11 21:19:04,2024-11-25 21:19:04,True,,OptedOut,
wq3ejuRy4kd5V9MUoF,kDm4dWCmLxe96FA9l4,eric.bowman854@homebuilder.com,+1-870-708-3006,Eric,Bowman,Paid Search,Disqualified,2025-06-17 04:53:29,2025-07-24 04:53:29,True,,OptedIn,
KqqKSzgHRatWrOZFxX,,stephen.butler679@example.com,,Stephen,Butler,Referral,Qualified,2025-09-18 01:42:11,2025-11-19 01:42:11,False,,OptedIn,
wlkR74SBQc1GthNboy,E5n6MINosdf4YbALDk,patricia.may358@mail.com,+1-632-352-9204,Patricia,May,Organic,Nurture,2025-01-01 03:42:31,2025-01-07 03:42:31,False,,OptedIn,
vSVyVwee5Ydp2GjqIi,,gordon.lewis983@example.com,+1-539-510-2000,Gordon,Lewis,Event,Nurture,2025-01-14 15:59:58,2025-02-13 15:59:58,False,,OptedOut,
l1H06YtxsEBdWhqc1M,Nat4FyDPoLnt0sREVH,anna.vang60@mail.com,+1-383-967-9728,Anna,Vang,Other,Qualified,2024-12-14 20:23:10,2025-04-02 20:23:10,False,,OptedIn,
VVdPW43ekt24SrjNPk,,jeremy.lawson690@mail.com,+1-556-277-2599,Jeremy,Lawson,Referral,Nurture,2024-07-05 01:59:48,2024-07-05 01:59:48,False,,OptedIn,
LcsbcHcPWDomUFe0Fj,,mark.bates91@email.net,+1-414-811-7348,Mark,Bates,Event,New,2024-05-25 04:37:54,2024-08-25 04:37:54,False,,OptedIn,
c9LESYGpufGMAt7pJi,caiNbIVQn7esYrQtPp,rebecca.santos333@mail.com,+1-283-210-5681,Rebecca,Santos,Event,Working,2025-09-29 14:31:13,2025-12-18 14:31:13,False,,OptedIn,
LW0OU1yZcqlLySD61s,,rachel.meyer412@mail.com,,Rachel,Meyer,Paid Search,Nurture,2024-04-12 22:33:22,2024-08-10 22:33:22,False,,OptedIn,
IwNfkV2m6rZ5KmjwtF,,diane.hoffman469@homebuilder.com,+1-470-303-1540,Diane,Hoffman,Other,Working,2024-09-25 15:25:02,2024-12-04 15:25:02,False,,OptedIn,
Z2m0eL2B43Fcx5TCKe,,andre.cardenas679@homebuilder.com,,Andre,Cardenas,Organic,New,2025-01-18 18:17:44,2025-03-06 18:17:44,False,,OptedIn,
SkeSDTx4bNobf15DdP,,justin.smith451@homebuilder.com,+1-761-314-9328,Justin,Smith,Referral,Qualified,2025-04-23 21:21:47,2025-05-03 21:21:47,False,,Unknown,
Su2Y5WqngYvXaUR8PL,TqLY7HEQYlcfYbeg1G,melvin.russell218@email.net,+1-555-357-2295,Melvin,Russell,Paid Search,Disqualified,2024-06-10 19:53:10,2024-08-02 19:53:10,True,,OptedIn,
7wiKCtKDAThXqWbjG3,,elizabeth.jarvis294@homebuilder.com,+1-980-854-4250,Elizabeth,Jarvis,Organic,Working,2025-09-23 13:45:54,2025-11-25 13:45:54,False,,OptedIn,
bhXBjWpg2WQqgRlZbR,,rachel.knight17@mail.com,,Rachel,Knight,Organic,Qualified,2025-04-21 17:36:33,2025-07-28 17:36:33,False,,OptedOut,
xS2rH8STs8WxiaZ2VQ,,ryan.johnson599@homebuilder.com,+1-950-872-8663,Ryan,Johnson,Event,Working,2024-09-09 16:50:34,2024-09-14 16:50:34,False,,OptedIn,
8mjJiwKUUcDs7GWFNc,n7Fi1WlVVUIeJ55ylX,linda.bowers509@homebuilder.com,,Linda,Bowers,Web,Disqualified,2024-08-10 05:59:50,2024-09-15 05:59:50,False,,OptedOut,
CFhlM49vdFhkgG8gIk,hGpVd71NaBraLAtkgH,richard.hines68@homebuilder.com,,Richard,Hines,Organic,Disqualified,2024-07-15 15:42:36,2024-07-17 15:42:36,False,,OptedIn,
gkHYDsodzlgpw8niqB,,amy.thomas333@email.net,+1-659-846-6921,Amy,Thomas,Other,Working,2025-10-08 17:04:13,2025-11-11 17:04:13,False,,OptedIn,
rAUbLnvYD9gjSpraFe,2RXkm8zEuZZloEszWP,donna.davis435@mail.com,+1-612-327-6221,Donna,Davis,Referral,Nurture,2024-11-03 15:53:54,2024-12-27 15:53:54,False,,Unknown,
7Mtg6lBsih1HvRoLeJ,,andrea.berry595@homebuilder.com,+1-618-407-3974,Andrea,Berry,Paid Search,Working,2025-11-03 07:36:53,2025-12-31 00:00:00,False,,OptedIn,
m5dK38Y74fotLSwtHC,8CC3LHXKhHGrzg5xmu,melvin.mccoy123@example.com,+1-928-403-7407,Melvin,Mccoy,Referral,Qualified,2024-10-03 01:55:47,2025-01-28 01:55:47,False,,OptedOut,
mPfK1xIDpuTfM7wSTD,,sandra.robinson486@example.com,+1-609-266-7452,Sandra,Robinson,Event,Disqualified,2024-01-22 15:19:56,2024-04-28 15:19:56,False,,OptedOut,
Y93wQQev5u0bLvQ4Zi,XIyoWfYv6sGtk9HDLg,anna.stokes342@homebuilder.com,+1-937-874-7700,Anna,Stokes,Event,New,2025-08-25 06:14:22,2025-09-21 06:14:22,False,,OptedOut,
clXFJO4Lme42gr2hmI,l66RJ7MlSSq5oIhbDr,corey.rivas555@mail.com,+1-409-619-2696,Corey,Rivas,Paid Search,Qualified,2024-08-17 14:27:57,2024-09-24 14:27:57,False,,Unknown,
B2pmxr1DgWK6RGXhKi,,nicole.miranda78@homebuilder.com,+1-813-485-9290,Nicole,Miranda,Referral,Nurture,2024-09-07 18:27:37,2024-11-12 18:27:37,True,,OptedIn,
z7Ltt5lu8PPmZqF427,,lindsay.edwards771@homebuilder.com,+1-289-233-6354,Lindsay,Edwards,Web,Qualified,2025-02-03 00:10:54,2025-05-30 00:10:54,True,,OptedIn,
ztm53EGNZhJZX8ewsS,,matthew.bradshaw774@homebuilder.com,,Matthew,Bradshaw,Event,Qualified,2025-12-07 04:07:48,2025-12-22 04:07:48,False,,OptedIn,
QTaiWHoYwM1WMTlKc9,Di0vevpTdMkton3cWj,david.bridges116@email.net,,David,Bridges,Event,New,2024-01-31 09:33:46,2024-03-29 09:33:46,False,,OptedOut,
THlJwrpICGaxiMtZsR,lCDrK9t0r88FAe10mE,kimberly.ross608@example.com,+1-651-307-7680,Kimberly,Ross,Referral,New,2025-10-05 19:49:12,2025-11-06 19:49:12,False,,OptedIn,
9teiB7O2vc626huHE9,2wWFdCtrD7dKAH7m02,edward.matthews217@example.com,,Edward,Matthews,Paid Search,Working,2024-09-09 02:22:46,2024-09-28 02:22:46,False,,OptedIn,
QjHYo3iGS98vG4LBYM,,kendra.atkinson63@homebuilder.com,,Kendra,Atkinson,Event,New,2024-05-06 14:34:59,2024-05-29 14:34:59,False,,OptedIn,
qPHtzoNZjdDV1crAC1,s5M5fe3cjkQ55D4aWR,joseph.nolan563@email.net,+1-670-980-4080,Joseph,Nolan,Web,Disqualified,2024-05-11 06:27:10,2024-05-22 06:27:10,False,,Unknown,
W6VUFCUm0rThBtzpqT,,melissa.wall228@homebuilder.com,+1-817-927-9071,Melissa,Wall,Other,Disqualified,2025-09-16 23:22:46,2025-12-01 23:22:46,False,,OptedIn,
dpcauBwN5WiBgBjsye,c3pUXdZiI0LZBfWMxX,frank.goodwin259@example.com,+1-353-296-6422,Frank,Goodwin,Event,Qualified,2025-03-17 00:10:32,2025-06-07 00:10:32,False,,OptedIn,
lm67BCsM7argGM0wTR,,aaron.contreras79@example.com,+1-298-476-7573,Aaron,Contreras,Other,Qualified,2025-05-04 02:40:51,2025-08-09 02:40:51,False,,OptedIn,
exHAIyGLj12mBw8ZBy,nXBsRFiepD4cWnchGe,willie.burke691@example.com,+1-751-209-5217,Willie,Burke,Other,Disqualified,2024-07-21 19:17:19,2024-08-24 19:17:19,False,,OptedIn,
7lQaKQDptuEsi6lUXR,efuM6IsNyViuUb5CxY,rebecca.price523@homebuilder.com,+1-964-315-5323,Rebecca,Price,Organic,Disqualified,2025-07-31 11:41:48,2025-11-19 11:41:48,False,,OptedIn,
xaskcL2W3NwPxeiulc,zrApbnoBeGiLSaEN6C,yesenia.wilson933@homebuilder.com,+1-283-775-5594,Yesenia,Wilson,Organic,Working,2025-12-25 05:02:02,2025-12-31 00:00:00,False,,OptedOut,
aZNwJ2JWGjKQcoCFVg,,tina.hughes678@example.com,+1-596-535-9330,Tina,Hughes,Referral,New,2025-12-27 06:39:00,2025-12-31 00:00:00,False,,OptedIn,
lI5QSiEJ9nbYQlLHPP,,james.miller814@example.com,+1-301-550-2871,James,Miller,Web,Qualified,2024-12-23 19:11:31,2025-04-03 19:11:31,False,,OptedIn,
JcGSq4AQ5HDTnA9dD6,OdX954vy9KaledJRxE,james.salazar401@homebuilder.com,+1-243-255-3261,James,Salazar,Web,Qualified,2025-03-09 21:24:43,2025-04-02 21:24:43,False,,OptedIn,
3QvgO0RcUh7dVCYYCY,,madison.morrow857@example.com,+1-597-697-9118,Madison,Morrow,Event,Disqualified,2025-07-16 03:52:40,2025-11-01 03:52:40,False,,OptedIn,
mEACoyW7A9chJ52Rgw,,anthony.dougherty651@example.com,+1-935-362-8605,Anthony,Dougherty,Event,Disqualified,2025-12-13 10:36:17,2025-12-31 00:00:00,False,,OptedOut,
a8fevpVrIYGGNMtETD,BGKSKsHwQpTk3xD4x2,nicholas.brown638@email.net,+1-565-756-1557,Nicholas,Brown,Other,Nurture,2024-05-27 15:23:07,2024-08-03 15:23:07,False,,OptedIn,
418Zr7jP9FFCAqvbjv,,deborah.miller261@email.net,+1-444-344-9124,Deborah,Miller,Other,Working,2025-06-27 21:12:06,2025-07-14 21:12:06,True,,OptedIn,
aCxz5WUZfwnfwvV7v9,V3rA9ltf7j0r02MvBx,crystal.jones723@email.net,+1-824-684-2213,Crystal,Jones,Paid Search,Working,2024-04-06 16:00:39,2024-06-12 16:00:39,False,,OptedIn,
UOT95xljxv7Y3YqHr7,R3e0rWkiDxsWgcQjTf,joan.brown437@example.com,,Joan,Brown,Paid Search,Disqualified,2024-02-12 14:02:09,2024-06-08 14:02:09,False,,OptedIn,
ueb2zTFUEmn1rL7887,qrxNwO6I89wnxeAyhv,ricky.thompson465@homebuilder.com,+1-931-749-9179,Ricky,Thompson,Event,Nurture,2024-01-16 15:20:36,2024-03-06 15:20:36,False,,OptedOut,
WsWT5x9EOhrtOILk6m,Ceo5qo7w3vQiUNQLuH,crystal.gonzalez556@example.com,+1-337-860-3085,Crystal,Gonzalez,Web,Disqualified,2025-05-07 09:27:45,2025-07-14 09:27:45,False,,OptedOut,
wwj9sNhQbFAGagt4zj,,brandi.ramos988@mail.com,,Brandi,Ramos,Web,Disqualified,2024-05-07 14:20:26,2024-05-09 14:20:26,False,,OptedOut,
swTz1r9u9a0J07k9fY,,robert.thomas6@mail.com,,Robert,Thomas,Web,Qualified,2024-01-21 07:39:21,2024-01-26 07:39:21,False,,OptedIn,
X63s5f9uC6vkNSmkfS,bmpyMP9XugTE056ZUw,jessica.walker426@example.com,+1-581-893-7117,Jessica,Walker,Other,Qualified,2025-06-18 15:06:37,2025-07-17 15:06:37,False,,OptedIn,
HwAYPhr8gVqEWjScdd,,joshua.smith629@homebuilder.com,+1-810-903-5168,Joshua,Smith,Other,Qualified,2025-05-09 01:02:30,2025-07-08 01:02:30,False,,Unknown,
0YKWvdB42VGG4JCQC6,,tyler.ramos277@homebuilder.com,+1-219-448-3877,Tyler,Ramos,Referral,Nurture,2024-12-17 09:36:41,2025-01-16 09:36:41,True,,OptedIn,
iZVeaKY7NB3iWl0PPD,VoHIazU9XLYXSJBhZE,juan.martin162@homebuilder.com,+1-282-233-3027,Juan,Martin,Organic,New,2024-12-22 06:50:58,2025-02-16 06:50:58,False,,OptedIn,
pqjNolcZ0P1IPbFFEM,Aw9eibqYp12dZelPdU,jennifer.cole26@example.com,+1-257-960-1340,Jennifer,Cole,Other,Nurture,2024-04-01 11:04:03,2024-06-25 11:04:03,False,,OptedIn,
8i4rw09HeRUscjWTS1,BfNkAZPpIDmbJRfVnx,donald.powell390@example.com,+1-739-847-3908,Donald,Powell,Paid Search,Nurture,2024-06-22 06:18:29,2024-08-13 06:18:29,False,,Unknown,
ySXL82GBOMa0vAyiYK,UsT5NPdnFzX1NiTmLZ,michelle.powers707@homebuilder.com,,Michelle,Powers,Paid Search,Working,2025-01-13 12:32:17,2025-03-09 12:32:17,False,,OptedIn,
UtuTtAIHx5nDS0Pcjh,,caitlyn.cooper649@example.com,,Caitlyn,Cooper,Referral,New,2025-04-14 07:06:27,2025-04-19 07:06:27,False,,OptedIn,
0l4NQTjNHBlBt1qIDx,,angela.davis656@example.com,,Angela,Davis,Event,New,2024-11-11 04:23:01,2025-01-11 04:23:01,False,,OptedIn,
lh0gYD6RWhKjMYItkL,,monique.hardy576@example.com,+1-340-460-5187,Monique,Hardy,Web,Working,2025-12-08 21:44:39,2025-12-28 21:44:39,False,,OptedIn,
gQZrHXqjdMuDEno5fy,jj7hhAxWmiA7mGsl1o,margaret.livingston460email.net,+1-928-779-5637,Margaret,Livingston,Organic,Working,2025-07-25 09:24:05,2025-11-12 09:24:05,False,,OptedIn,
SoBK8K6AJv0gIZkg6o,qen8Hph8hR04FpYjW6,sandra.hendrix784@email.net,+1-607-254-9543,Sandra,Hendrix,Event,Qualified,2025-10-13 18:26:15,2025-12-31 00:00:00,False,,OptedIn,
oTHQrxaQkbgPtXeHRM,,ariana.randolph305@mail.com,+1-582-764-9933,Ariana,Randolph,Referral,Working,2025-07-10 06:04:51,2025-10-26 06:04:51,True,,OptedIn,
qnVKqQKF3CAaODsyN1,,carl.strickland75mail.com,+1-991-860-2947,Carl,Strickland,Referral,Nurture,2024-02-19 12:32:38,2024-05-13 12:32:38,False,,OptedIn,
2xGsbE7gGnd8SKOpLk,ZiDUsd88kXkQaMz8Uk,andrew.zuniga110@mail.com,+1-673-378-7137,Andrew,Zuniga,Paid Search,Nurture,2024-09-06 18:15:15,2024-09-08 18:15:15,False,,OptedOut,
fhAo64zseW3BM5xVZQ,YXUZXKTrbr9WRoXSmV,emily.baker284@homebuilder.com,+1-605-474-1635,Emily,Baker,Web,Disqualified,2024-10-18 23:00:36,2024-12-27 23:00:36,False,,Unknown,
8RyHTUZxUB9KPOcZbi,gLmi2RQAPsLNpmZlDR,tara.gonzalez553@email.net,+1-202-465-3969,Tara,Gonzalez,Web,Qualified,2025-08-10 15:33:10,2025-11-21 15:33:10,True,,OptedOut,
OPyR1sPoI5yy5tSCfs,2wWFdCtrD7dKAH7m02,shawn.davis101@mail.com,,Shawn,Davis,Paid Search,Nurture,2025-02-06 16:04:40,2025-05-12 16:04:40,False,,OptedIn,
aNYS7cJeNeo2Ntwxm3,,david.velazquez898@email.net,+1-538-582-7105,David,Velazquez,Event,New,2025-10-27 03:22:55,2025-12-31 00:00:00,False,,OptedIn,
bBm3dyxg04WE0zro69,kDm4dWCmLxe96FA9l4,michael.arias506@mail.com,+1-997-859-1533,Michael,Arias,Paid Search,Nurture,2024-02-26 10:24:49,2024-06-11 10:24:49,False,,OptedIn,
sYQYk83U2YJRAWiORy,mDhnPLXhGHOkLYBJDZ,james.moon463@mail.com,+1-717-795-9719,James,Moon,Paid Search,New,2025-08-26 19:31:39,2025-11-28 19:31:39,False,,OptedIn,
H9l8WfYsvOuEoDB4UZ,DyIHChJLvnG7fNyoxn,richard.mcdonald86@homebuilder.com,,Richard,Mcdonald,Event,Disqualified,2024-05-22 06:59:17,2024-08-19 06:59:17,False,,OptedIn,
GOKLaHmRs7eEzG94gF,rWu0ham69Zax66mmrs,sara.marshall206@email.net,+1-602-459-3661,Sara,Marshall,Organic,Working,2025-10-06 00:19:57,2025-10-29 00:19:57,False,,OptedIn,
l85gaoi0ziPB5nYvAy,sY6qqHlGu9RwDRL13V,jamie.ferrell318@example.com,,Jamie,Ferrell,Organic,Disqualified,2025-12-15 05:53:28,2025-12-31 00:00:00,False,,OptedIn,
Dgd7Opy9QYeC0Pgf6V,UsT5NPdnFzX1NiTmLZ,rebecca.gregory859@email.net,+1-766-433-7926,Rebecca,Gregory,Paid Search,New,2024-01-17 02:59:04,2024-02-17 02:59:04,False,,OptedIn,
ajBrLUJ5l75phQR7y8,,christian.martin46@email.net,+1-312-573-6222,Christian,Martin,Web,Nurture,2024-10-15 07:44:17,2025-02-11 07:44:17,False,,OptedIn,
os0ekz9IfnR8wvCmSr,d1HDjft5Q1DV1CeXDa,noah.robinson384@email.net,+1-791-290-5954,Noah,Robinson,Paid Search,Working,2024-06-11 09:46:56,2024-08-28 09:46:56,False,,OptedIn,
Uce0YYk053B9h4dTxt,ZiDUsd88kXkQaMz8Uk,robert.bryan613@homebuilder.com,+1-325-420-2870,Robert,Bryan,Paid Search,Disqualified,2025-05-15 08:43:22,2025-05-18 08:43:22,False,,OptedIn,
uI4kVNJQQe5oscItIr,P64IwnxsoZhxYlkxSS,tiffany.stewart648@email.net,,Tiffany,Stewart,Other,Qualified,2024-09-22 09:25:27,2024-12-01 09:25:27,False,,OptedIn,
1XRWUeMOQSddMKJaDS,pYal8VrpWIAvDwWH4C,taylor.payne673@email.net,+1-454-536-8479,Taylor,Payne,Other,Disqualified,2024-10-14 08:23:11,2024-11-25 08:23:11,False,,OptedIn,
oMGpSYChvLCGSsvNmJ,Ceo5qo7w3vQiUNQLuH,tiffany.bennett381@example.com,+1-442-246-5500,Tiffany,Bennett,Paid Search,Nurture,2024-05-01 23:38:31,2024-06-04 23:38:31,False,,OptedIn,
JG3HHFEQqRZhaZZyZ4,fMey5HOfPC0huYjYaL,james.west691@homebuilder.com,,James,West,Web,Working,2024-01-30 13:05:30,2024-04-10 13:05:30,False,,OptedIn,
46ijBDscKe6KariJvB,LdNWhPIBXEDr8S3PPW,patricia.gardner956@email.net,,Patricia,Gardner,Organic,Working,2024-07-24 01:40:57,2024-10-20 01:40:57,False,,OptedIn,
tPWdRGx9bkSpUwAizU,r5W2DrtT24vtY2vJxa,kurt.watkins873@mail.com,+1-781-468-5869,Kurt,Watkins,Web,Nurture,2024-02-08 00:37:10,2024-04-30 00:37:10,False,,Unknown,
GEoyTnNTYR6cMgeNtm,fYDhlAbk7ox61JfxOi,jessica.jackson912@email.net,+1-635-658-8002,Jessica,Jackson,Referral,New,2025-11-20 16:24:35,2025-12-31 00:00:00,False,,OptedOut,
5BCYAQu3MBnYEYFt6Z,,beth.williams739@example.com,+1-876-550-1697,Beth,Williams,Event,New,2024-05-03 17:10:38,2024-05-20 17:10:38,False,,OptedIn,
By7ecvwxNMVhkHmtHP,Wm9XPLsfKIwcTYke7L,michelle.carter18@homebuilder.com,+1-717-230-7021,Michelle,Carter,Event,Qualified,2025-11-17 08:22:58,2025-11-24 08:22:58,False,,OptedIn,
meJriQmqCiXDG28n7T,2wWFdCtrD7dKAH7m02,bradley.roth517@example.com,+1-396-513-1218,Bradley,Roth,Referral,Working,2025-09-08 16:37:36,2025-10-04 16:37:36,False,,OptedIn,
PNsrYfCUXeHVXajkKY,ezGPO2hZBjDXmufVqq,ryan.mitchell62@email.net,+1-973-961-8182,Ryan,Mitchell,Other,Qualified,2024-02-09 05:41:33,2024-05-30 05:41:33,False,,OptedIn,
STqb4Bhvcp9nI0A0V6,,brian.hayes787@example.com,,Brian,Hayes,Paid Search,Working,2024-07-16 19:19:02,2024-11-04 19:19:02,False,,OptedOut,
5pkW8i0hAKNfIhyScg,O8d1kDQLMimZ539cfG,evelyn.collier862@mail.com,+1-336-968-4565,Evelyn,Collier,Organic,Working,2025-12-26 18:00:39,2025-12-31 00:00:00,False,,OptedIn,
wPiqufJl8kQYxduiXh,,raymond.ferguson434@mail.com,,Raymond,Ferguson,Organic,Disqualified,2025-07-14 03:16:54,2025-09-30 03:16:54,False,,OptedIn,
